,x,y,z,RMSD,Energy
1930,58.88052810521846,25.642166701610577,-5.482610572468045,24.62811010381662,-6.2
1931,61.6652387581118,20.767150821507634,-5.311554801274204,24.188481908702315,-6.2
1932,60.48576860111047,23.419552291831202,18.576984269087614,0.0,-8.9
1933,57.437527027570205,23.533291682735435,16.284491641526973,7.5193244757377355,-8.8
1934,59.77982771569352,24.043420274488895,18.32201121355288,2.0146513936895483,-8.3
1935,59.635157592296274,24.790451584226215,17.472050502087768,4.700532826940246,-8.3
1936,59.448267833249865,23.035306562682305,17.607085675570666,6.920680795027803,-8.3
1937,59.05280321078343,24.152773747460234,17.999931221707662,3.565930440258462,-8.3
1938,62.956488310449615,23.617232433084236,17.776851618047573,5.717722902561489,-8.3
1939,61.705549271446785,23.574918593379348,17.583406934970668,4.65526698124465,-8.3
1940,62.01954210016118,22.791096788094016,16.808546617520694,4.056180052592294,-8.2
1941,60.46478401372554,23.426755955762832,18.55564948223275,0.04086446820778239,-8.9
1942,61.726958467450956,23.76076755750083,17.094757544352504,4.748956321430757,-8.4
1943,62.989303289180896,23.633597560662075,17.764466001392687,5.760389152694129,-8.3
1944,61.867055932696246,22.701260835778502,16.846064164610777,3.9489518561138173,-8.2
1945,59.94912973458205,22.575272198521926,17.905793132454782,3.2882312078365894,-8.2
1946,65.66868366787143,25.723126784085427,17.40927620494002,8.910890530559728,-8.2
1947,59.7210823057472,23.874126596148788,17.68060332658717,6.853913320835317,-8.2
1948,59.72291432442934,23.312738421889875,18.024976242129025,1.9353906090305928,-8.0
1949,62.98740213335247,24.781993718426012,17.903285393557073,5.3657260548073165,-8.0
1950,62.41856565307621,15.639776733806038,37.60349064137091,21.04998461598804,-6.2
1951,60.16304081665171,17.678875799952856,41.71328414028403,24.365009772994046,-6.0
1952,67.45931920802994,29.756335336542385,31.06192651170404,16.12635894753561,-5.7
1953,57.699867100550456,16.044687871641088,41.820014007254585,25.212043877404913,-5.5
1954,57.62329740520697,17.647635178407636,42.84063094349626,25.62724999738699,-5.4
1955,58.34241669029455,16.99756634253933,42.18232214150724,25.062298481792848,-5.2
1956,58.56412014076057,17.569443648882217,42.63465623889899,25.47853755988511,-5.1
1957,67.12419207450549,31.825699193827862,33.35846542527093,18.622243916246784,-5.0
1958,63.44967707270758,16.98888479121833,42.55352820624797,25.205266004963175,-4.6
1959,57.33793426381887,17.447938742432296,42.385716226174324,25.11388340283972,-6.1
1960,60.16906970385314,17.65376138166383,41.785707688274314,24.43461366196576,-6.0
1961,60.01460263712404,17.397531366408014,41.86398435599473,24.557880064005836,-6.0
1962,60.12190177540377,16.975079991845217,40.88658052831561,23.801153681522006,-5.9
1963,58.984210198622606,17.79155704999586,42.06068383408128,24.841118985991557,-5.7
1964,59.11887171423204,18.082585356368067,42.572672777323326,25.263570205412567,-5.7
1965,55.62990835825577,18.43555229653867,44.35704638232831,27.14877199099524,-5.6
1966,57.13623753598046,19.02898673507705,43.822591175161676,26.215494199859315,-5.4
1967,60.69917281697471,17.32074740555098,41.48958251450536,24.39726704054409,-5.3
1968,62.306241276969736,22.63817304365743,-2.6697037857826484,21.699193696892017,-6.6
1969,66.07330850541848,25.528445167584085,-2.5457418521862034,22.795390166810982,-6.2
1970,60.1885745357078,22.650530419120436,-3.1645595112778286,21.8164383130397,-6.0
1971,60.25218902768681,22.846250644108483,-2.1366202626115807,21.674162659719986,-6.0
1972,60.60442036610348,22.695457371878092,-2.706614937740104,21.47176806990097,-5.8
1973,64.74787473932392,23.97087462127509,-2.6394681009237866,22.082100004733416,-5.8
1974,65.20107761747036,23.894972373675984,-2.533008969538694,22.397164949205173,-5.8
1975,64.01697136591555,22.362281163353156,-2.8800847981708952,22.495391721734606,-5.7
1976,62.46662372875711,22.98175641854323,-2.685053941799028,22.1613210657883,-5.5
1977,60.83851067237504,4.254788750163404,1.1617944849467823,26.613044380349955,-6.4
1978,61.107762813458585,4.216198387221177,2.2583426570185283,25.67714063316315,-6.3
1979,60.39538533710366,4.097610350492782,1.387241503652453,26.515679232161055,-6.2
1980,60.32246410681755,4.280346942987848,1.6927904303676646,26.196691923109025,-6.2
1981,58.140381147456395,2.181659958161466,-1.058984845209372,29.150864383982395,-6.1
1982,60.98882240784136,3.797810871283681,1.7291744102718418,26.116908333582707,-6.1
1983,58.66101451348854,1.6079554735007526,-1.158535775133629,29.523534643689644,-6.0
1984,58.10036694755772,2.06021282611443,-1.2921032576046445,29.945168238123557,-5.9
1985,58.69084235193836,1.6692592953498542,-0.9334836315876954,29.348861657976578,-5.7
